nb_data_points nb_test_data_points input_dim teacher_size student_size output_dim init_range batch_size nb_AH_layer2 nb_AH_layer1 nb_epochs learning_rate feedback_scale nb_init nonlinearity modification_type initialization_type
250 100 82 137 137 1 1 10 0 73 100000 0.1 1 10 tanh col uniform
250 100 82 137 137 1 1 10 0 77 100000 0.1 1 10 tanh col uniform
250 100 82 137 137 1 1 10 0 82 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 0 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 4 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 8 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 12 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 17 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 21 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 25 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 29 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 34 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 38 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 42 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 46 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 51 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 55 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 59 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 63 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 68 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 72 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 76 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 80 100000 0.1 1 10 tanh col uniform
250 100 85 134 134 1 1 10 0 85 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 0 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 4 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 8 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 13 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 17 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 22 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 26 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 30 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 35 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 39 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 44 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 48 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 52 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 57 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 61 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 66 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 70 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 74 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 79 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 83 100000 0.1 1 10 tanh col uniform
250 100 88 131 131 1 1 10 0 88 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 0 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 4 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 9 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 13 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 18 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 22 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 27 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 31 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 36 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 40 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 45 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 49 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 54 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 58 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 63 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 67 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 72 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 76 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 81 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 85 100000 0.1 1 10 tanh col uniform
250 100 90 129 129 1 1 10 0 90 100000 0.1 1 10 tanh col uniform
